,0,1
0,0.09492184221744537,0.31580808758735657
1,0.08631272614002228,0.3121768534183502
2,0.11074542254209518,0.22777463495731354
3,0.09369464218616486,0.35441523790359497
4,0.1596069484949112,0.24857355654239655
5,0.08445794135332108,0.3444417119026184
6,0.10596469044685364,0.2606024742126465
7,0.14281365275382996,0.20725615322589874
8,0.10529550164937973,0.2943606972694397
9,0.11835165321826935,0.33580297231674194
10,0.12277252972126007,0.336191326379776
11,0.10981868952512741,0.21977035701274872
12,0.11860573291778564,0.33275219798088074
13,0.1620955914258957,0.3670640289783478
14,0.09694057703018188,0.319767028093338
15,0.10403558611869812,0.20365087687969208
16,0.11606933176517487,0.26983657479286194
17,0.14381730556488037,0.27036893367767334
18,0.14937573671340942,0.23162323236465454
19,0.07419351488351822,0.35683050751686096
20,0.0750010684132576,0.29311254620552063
21,0.15960748493671417,0.2485739141702652
22,0.08806274831295013,0.3577665686607361
23,0.12669265270233154,0.3437510132789612
24,0.08273278176784515,0.35374563932418823
25,0.16009242832660675,0.24060478806495667
26,0.14891447126865387,0.23885101079940796
27,0.1490921676158905,0.3517955243587494
28,0.06454562395811081,0.3308885097503662
29,0.10169398039579391,0.20483052730560303
30,0.1623108834028244,0.2658313810825348
31,0.13292068243026733,0.2729535698890686
32,0.08960292488336563,0.3062792718410492
33,0.15454065799713135,0.3721901774406433
34,0.18316788971424103,0.26965463161468506
35,0.11308720707893372,0.3056020438671112
36,0.11112227290868759,0.2996614873409271
37,0.10906696319580078,0.24366068840026855
38,0.09251084178686142,0.2664976418018341
39,0.09351968765258789,0.3528972566127777
40,0.08895661681890488,0.31390535831451416
41,0.13666342198848724,0.4030113220214844
42,0.13967347145080566,0.3506942689418793
43,0.1355760395526886,0.29645198583602905
44,0.10776723921298981,0.29556429386138916
45,0.14324812591075897,0.41413435339927673
46,0.11833837628364563,0.3164730370044708
47,0.14324812591075897,0.41413435339927673
48,0.09546415507793427,0.2979097366333008
49,0.1310824453830719,0.2743854522705078
50,0.1096477136015892,0.2127716839313507
51,0.08526789397001266,0.25783419609069824
52,0.10603178292512894,0.3012753427028656
53,0.11175468564033508,0.3087450861930847
54,0.08582010120153427,0.2848970592021942
55,0.09613952040672302,0.23097066581249237
56,0.11148771643638611,0.29725682735443115
57,0.07836325466632843,0.26653799414634705
58,0.12318813055753708,0.21230162680149078
59,0.14506763219833374,0.4073152244091034
60,0.12110012769699097,0.24476301670074463
61,0.1414526104927063,0.3049052357673645
62,0.08312609046697617,0.36702898144721985
63,0.13329710066318512,0.2570803165435791
64,0.08529326319694519,0.2461419701576233
65,0.12006740272045135,0.264887273311615
66,0.10497348010540009,0.21072529256343842
67,0.10613647103309631,0.3512897193431854
68,0.1290639489889145,0.3388524651527405
69,0.1377052515745163,0.3536706566810608
70,0.10985063016414642,0.22437869012355804
71,0.10327655076980591,0.23232606053352356
72,0.08057145029306412,0.35001233220100403
73,0.10983659327030182,0.2093324214220047
74,0.08169171959161758,0.36626920104026794
75,0.12002882361412048,0.2760504484176636
76,0.09402535110712051,0.3208794891834259
77,0.14648759365081787,0.31404268741607666
78,0.1407063603401184,0.3250686526298523
79,0.1370847374200821,0.274977445602417
80,0.10252181440591812,0.33217641711235046
81,0.09754548966884613,0.24665005505084991
82,0.08083107322454453,0.3116905093193054
83,0.11840331554412842,0.3341538906097412
84,0.10396551340818405,0.28695952892303467
85,0.10163210332393646,0.253702312707901
86,0.1743451952934265,0.26955467462539673
87,0.1336430460214615,0.31023696064949036
88,0.10818900167942047,0.22062553465366364
89,0.10757484287023544,0.23877942562103271
90,0.12058185786008835,0.3314865231513977
91,0.1001012772321701,0.2611238360404968
92,0.08833219110965729,0.3155170977115631
93,0.1371585875749588,0.202858105301857
94,0.11245685815811157,0.2511632442474365
95,0.17738763988018036,0.2564389109611511
96,0.11549903452396393,0.2534087002277374
97,0.1415516585111618,0.20408160984516144
98,0.08780140429735184,0.37337833642959595
99,0.17679567635059357,0.3971685469150543
100,0.12124135345220566,0.22201867401599884
101,0.10344655811786652,0.21087157726287842
102,0.09372250735759735,0.2260965257883072
103,0.12104468792676926,0.21806994080543518
104,0.10276631265878677,0.23688669502735138
105,0.10982052981853485,0.23554329574108124
106,0.10473542660474777,0.3780428171157837
107,0.16542194783687592,0.3606896996498108
108,0.0970158502459526,0.36175909638404846
109,0.09826160967350006,0.3684787154197693
110,0.11311738938093185,0.21339702606201172
111,0.1262636035680771,0.3002069592475891
112,0.09694723784923553,0.34482336044311523
113,0.09265638142824173,0.2834937274456024
114,0.11963820457458496,0.3228175938129425
115,0.1166403517127037,0.28008538484573364
116,0.09466695040464401,0.2969301640987396
117,0.1173185184597969,0.29857173562049866
118,0.11818935722112656,0.23924627900123596
119,0.15074579417705536,0.2412872463464737
120,0.09260071814060211,0.36367154121398926
121,0.0858871266245842,0.3663980960845947
122,0.16175632178783417,0.37591490149497986
123,0.17920628190040588,0.27537447214126587
124,0.15206745266914368,0.380092978477478
125,0.10538160055875778,0.29910337924957275
126,0.169369637966156,0.4028102457523346
127,0.11231879144906998,0.22791749238967896
128,0.0957394391298294,0.23538829386234283
129,0.11064019054174423,0.242156520485878
130,0.12128990888595581,0.221294105052948
131,0.0797106921672821,0.3129771947860718
132,0.1199299693107605,0.2928174138069153
133,0.14255277812480927,0.3040398955345154
134,0.1542724370956421,0.3796277940273285
135,0.08471395820379257,0.3627079427242279
136,0.07372549921274185,0.3459167778491974
137,0.08148502558469772,0.3056524991989136
138,0.07493005692958832,0.35399916768074036
139,0.13666342198848724,0.4030113220214844
140,0.12994316220283508,0.24397721886634827
141,0.13597872853279114,0.25748273730278015
142,0.09712685644626617,0.2655032277107239
143,0.11216938495635986,0.2144256979227066
144,0.08887657523155212,0.3603058159351349
145,0.15417416393756866,0.2574915289878845
146,0.10600264370441437,0.23693691194057465
147,0.13614168763160706,0.23889955878257751
148,0.1079583466053009,0.24897348880767822
149,0.10907002538442612,0.32003122568130493
150,0.0862744078040123,0.3134305775165558
151,0.16291242837905884,0.37677156925201416
152,0.09299158304929733,0.23094896972179413
153,0.09098261594772339,0.37867122888565063
154,0.11737147718667984,0.3293711841106415
155,0.12840691208839417,0.23777443170547485
156,0.13377080857753754,0.21685975790023804
157,0.11203010380268097,0.2189578264951706
158,0.1336468756198883,0.23140741884708405
159,0.13252320885658264,0.2829954922199249
160,0.08758531510829926,0.25969022512435913
161,0.09513218700885773,0.32438012957572937
162,0.140084370970726,0.3524385392665863
163,0.10619182884693146,0.3564000427722931
164,0.09313759952783585,0.23730845749378204
165,0.10842999070882797,0.21908976137638092
166,0.12563808262348175,0.33913999795913696
167,0.12799155712127686,0.34089574217796326
168,0.16213160753250122,0.39363691210746765
169,0.1411941796541214,0.3406747877597809
170,0.1473967581987381,0.2769334614276886
171,0.10869196057319641,0.21969668567180634
172,0.18448927998542786,0.2671825885772705
173,0.1546970158815384,0.385271817445755
174,0.1286439746618271,0.26714202761650085
175,0.11676090955734253,0.2209581732749939
176,0.13204659521579742,0.3923072814941406
177,0.09941893070936203,0.29110270738601685
178,0.165923073887825,0.2444937825202942
179,0.10615237057209015,0.3534156084060669
180,0.12847203016281128,0.284483939409256
181,0.16538085043430328,0.2487904578447342
182,0.15244819223880768,0.36120927333831787
183,0.10581620037555695,0.3094722032546997
184,0.16297806799411774,0.38687074184417725
185,0.15641674399375916,0.3777408003807068
186,0.12164166569709778,0.21948066353797913
187,0.12135215103626251,0.30133479833602905
188,0.1050240769982338,0.21309183537960052
189,0.13130705058574677,0.2149433046579361
190,0.15074579417705536,0.2412872463464737
191,0.08731939643621445,0.36401742696762085
192,0.13885578513145447,0.25016552209854126
193,0.09267570823431015,0.2491578310728073
194,0.16577617824077606,0.4213607907295227
195,0.16542194783687592,0.3606896996498108
196,0.09206753224134445,0.3024495244026184
197,0.12087386101484299,0.3140515089035034
198,0.10892926901578903,0.2199268490076065
199,0.0761287584900856,0.27928033471107483
200,0.16893130540847778,0.3749006986618042
201,0.11182150989770889,0.2155330330133438
202,0.14324797689914703,0.4141342341899872
203,0.08546818792819977,0.35926589369773865
204,0.1328815072774887,0.3213706612586975
205,0.09296689182519913,0.24286824464797974
206,0.0820392370223999,0.28235340118408203
207,0.10467157512903214,0.33897730708122253
208,0.11566606163978577,0.32317307591438293
209,0.13219188153743744,0.24529151618480682
210,0.0849367305636406,0.3548506796360016
211,0.09158513695001602,0.37146270275115967
212,0.10565149784088135,0.3308540880680084
213,0.14669589698314667,0.26715537905693054
214,0.10211767256259918,0.24165737628936768
215,0.07882669568061829,0.2415512502193451
216,0.13211266696453094,0.28857848048210144
217,0.14087770879268646,0.2589414119720459
218,0.14620277285575867,0.348638117313385
219,0.15071821212768555,0.4054679572582245
220,0.16868233680725098,0.38383039832115173
221,0.11341392993927002,0.2984398305416107
222,0.14468829333782196,0.25903406739234924
223,0.07993590086698532,0.36003127694129944
224,0.15640263259410858,0.29899102449417114
225,0.13620612025260925,0.26600325107574463
226,0.1473967581987381,0.2769334614276886
227,0.17211058735847473,0.40349236130714417
228,0.11995019018650055,0.23478345572948456
229,0.0871858149766922,0.23012076318264008
230,0.17717944085597992,0.2712460458278656
231,0.1708870232105255,0.3946757912635803
232,0.12944966554641724,0.24749083817005157
233,0.15566502511501312,0.24727687239646912
234,0.11578212678432465,0.2683194577693939
235,0.12684108316898346,0.267863929271698
236,0.16024763882160187,0.3754948675632477
237,0.1105036735534668,0.22086714208126068
238,0.10437967628240585,0.23625271022319794
239,0.10632672905921936,0.3537345826625824
240,0.10282076150178909,0.2952111065387726
241,0.17847366631031036,0.2720087468624115
242,0.12907685339450836,0.28466299176216125
243,0.10844813287258148,0.3002389073371887
244,0.1063665896654129,0.340053915977478
245,0.10711229592561722,0.22002042829990387
246,0.13622671365737915,0.2449835240840912
247,0.13356545567512512,0.24289961159229279
248,0.14841067790985107,0.28339895606040955
249,0.12630689144134521,0.34387844800949097
250,0.10619176179170609,0.20992085337638855
251,0.12870259582996368,0.37575599551200867
252,0.13171744346618652,0.34691959619522095
253,0.08601391315460205,0.25167328119277954
254,0.0861239805817604,0.3710760772228241
255,0.11044908314943314,0.20443302392959595
256,0.12024767696857452,0.2310209721326828
257,0.11802356690168381,0.28761449456214905
258,0.10713867843151093,0.24335543811321259
259,0.11460297554731369,0.2578293979167938
260,0.09624305367469788,0.30489641427993774
261,0.11089999973773956,0.26234498620033264
262,0.11852157115936279,0.332649827003479
263,0.08241387456655502,0.3036506175994873
264,0.11233579367399216,0.3079371452331543
265,0.1280880868434906,0.28819069266319275
266,0.13986334204673767,0.34841597080230713
267,0.08896341174840927,0.3612982928752899
268,0.15074579417705536,0.2412872463464737
269,0.09156785905361176,0.24198372662067413
270,0.0885152593255043,0.36738520860671997
271,0.07467716932296753,0.33967775106430054
272,0.10192303359508514,0.22881998121738434
273,0.11018415540456772,0.29490944743156433
274,0.09092138707637787,0.22971245646476746
275,0.10090292990207672,0.29837626218795776
276,0.10438404977321625,0.24114009737968445
277,0.15034738183021545,0.23115341365337372
278,0.12751133739948273,0.34400659799575806
279,0.11777363717556,0.33417388796806335
280,0.15907159447669983,0.24572190642356873
281,0.10905531048774719,0.22108714282512665
282,0.12558233737945557,0.22633802890777588
283,0.15849430859088898,0.2428968846797943
284,0.15071821212768555,0.4054679572582245
285,0.146251380443573,0.2144606113433838
286,0.1498761922121048,0.23306287825107574
287,0.12444514036178589,0.3721061646938324
288,0.14840440452098846,0.27341750264167786
289,0.1051023080945015,0.2998729348182678
290,0.11698012053966522,0.27979227900505066
291,0.16377194225788116,0.422249436378479
292,0.09313107281923294,0.2923787534236908
293,0.13354815542697906,0.2506783604621887
294,0.12410693615674973,0.2514394521713257
295,0.11714409291744232,0.31719115376472473
296,0.1401059478521347,0.35299041867256165
297,0.1254899799823761,0.33409005403518677
298,0.1433120220899582,0.26138556003570557
299,0.10842777788639069,0.3376692533493042
300,0.15960748493671417,0.2485739141702652
301,0.10713013261556625,0.29021257162094116
302,0.11824392527341843,0.33305251598358154
303,0.16533778607845306,0.3767211437225342
304,0.10536109656095505,0.3609064817428589
305,0.12457998096942902,0.34804627299308777
306,0.1317320615053177,0.3827134072780609
307,0.14743703603744507,0.2301701009273529
308,0.08095292001962662,0.3580978512763977
309,0.08960988372564316,0.3097551465034485
310,0.10959668457508087,0.22252313792705536
311,0.10213172435760498,0.2044840157032013
312,0.13330133259296417,0.26744452118873596
313,0.11732236295938492,0.30869320034980774
314,0.12405592203140259,0.3343058228492737
315,0.15960748493671417,0.2485739141702652
316,0.0786675363779068,0.27163249254226685
317,0.11302552372217178,0.2991317808628082
318,0.14689277112483978,0.22890344262123108
319,0.11485003679990768,0.26399126648902893
320,0.15417416393756866,0.2574915289878845
321,0.0908939391374588,0.3501412868499756
322,0.18288086354732513,0.2756577432155609
323,0.08863349258899689,0.35831770300865173
324,0.10992523282766342,0.23864617943763733
325,0.09751980751752853,0.24659059941768646
326,0.17218787968158722,0.2354762852191925
327,0.08477088063955307,0.366698294878006
328,0.10059124231338501,0.2966260015964508
329,0.13079756498336792,0.27152231335639954
330,0.13910816609859467,0.2781904339790344
